iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2020-08-17,276549.0,2024.0,2707.0,3657.0,32.0,36.857,1679.216,12.29,16.437,22.205,0.194,0.224,12523.0,1364189.0,8.283,0.076,13003.0,0.079,4.803,0.20800000000000002,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-18,279144.0,2595.0,2662.429,3694.0,37.0,36.571,1694.973,15.757,16.166,22.43,0.225,0.222,14630.0,1378819.0,8.372,0.089,12976.0,0.079,4.874,0.205,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-19,282344.0,3200.0,2691.571,3740.0,46.0,38.429,1714.403,19.431,16.343,22.709,0.279,0.233,14678.0,1393497.0,8.461,0.089,12965.0,0.079,4.817,0.20800000000000002,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-20,285091.0,2747.0,2656.143,3781.0,41.0,38.286,1731.083,16.68,16.128,22.958,0.249,0.232,14059.0,1407556.0,8.547,0.085,13094.0,0.08,4.93,0.203,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-21,287959.0,2868.0,2692.0,3822.0,41.0,37.857,1748.498,17.415,16.346,23.207,0.249,0.23,12943.0,1420499.0,8.625,0.079,13106.0,0.08,4.868,0.205,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-22,290360.0,2401.0,2639.857,3861.0,39.0,38.571,1763.077,14.579,16.029,23.444,0.237,0.234,11356.0,1431855.0,8.694,0.069,12887.0,0.078,4.882,0.205,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-23,292625.0,2265.0,2585.714,3907.0,46.0,40.286,1776.83,13.753,15.701,23.723,0.279,0.245,10801.0,1442656.0,8.76,0.066,12999.0,0.079,5.027,0.19899999999999998,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-24,294598.0,1973.0,2578.429,3941.0,34.0,40.571,1788.81,11.98,15.656,23.93,0.206,0.246,13382.0,1456038.0,8.841,0.081,13121.0,0.08,5.0889999999999995,0.19699999999999998,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-25,297083.0,2485.0,2562.714,3983.0,42.0,41.286,1803.899,15.089,15.561,24.185,0.255,0.251,14153.0,1470191.0,8.927,0.086,13053.0,0.079,5.093,0.196,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-26,299628.0,2545.0,2469.143,4028.0,45.0,41.143,1819.352,15.453,14.993,24.458,0.273,0.25,15070.0,1485261.0,9.019,0.092,13109.0,0.08,5.309,0.188,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-27,302147.0,2519.0,2436.571,4082.0,54.0,43.0,1834.648,15.295,14.795,24.786,0.328,0.261,15124.0,1500385.0,9.11,0.092,13261.0,0.081,5.442,0.184,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-28,304583.0,2436.0,2374.857,4127.0,45.0,43.571,1849.439,14.791,14.42,25.059,0.273,0.265,13741.0,1514126.0,9.194,0.083,13375.0,0.081,5.632000000000001,0.17800000000000002,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-29,306794.0,2211.0,2347.714,4174.0,47.0,44.714,1862.864,13.425,14.255,25.345,0.285,0.272,11689.0,1525815.0,9.265,0.071,13423.0,0.082,5.7170000000000005,0.175,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-30,308925.0,2131.0,2328.571,4206.0,32.0,42.714,1875.804,12.94,14.139,25.539,0.194,0.259,11934.0,1537749.0,9.337,0.072,13585.0,0.082,5.834,0.171,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-31,310822.0,1897.0,2317.714,4248.0,42.0,43.857,1887.323,11.519,14.073,25.794,0.255,0.266,12454.0,1550203.0,9.413,0.076,13452.0,0.082,5.803999999999999,0.172,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-01,312996.0,2174.0,2273.286,4281.0,33.0,42.571,1900.523,13.201,13.803,25.994,0.2,0.258,12209.0,1562412.0,9.487,0.074,13174.0,0.08,5.795,0.17300000000000001,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-02,314946.0,1950.0,2188.286,4316.0,35.0,41.143,1912.364,11.84,13.287,26.207,0.213,0.25,15204.0,1577616.0,9.579,0.092,13194.0,0.08,6.029,0.166,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-03,317528.0,2582.0,2197.286,4351.0,35.0,38.429,1928.042,15.678,13.342,26.419,0.213,0.233,14422.0,1592038.0,9.667,0.088,13093.0,0.08,5.959,0.168,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-04,319686.0,2158.0,2157.571,4383.0,32.0,36.571,1941.145,13.103,13.101,26.614,0.194,0.222,13073.0,1605111.0,9.746,0.079,12998.0,0.079,6.024,0.166,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-05,321615.0,1929.0,2117.286,4412.0,29.0,34.0,1952.858,11.713,12.856,26.79,0.176,0.206,12847.0,1617958.0,9.824,0.078,13163.0,0.08,6.2170000000000005,0.161,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-06,323565.0,1950.0,2091.429,4447.0,35.0,34.429,1964.699,11.84,12.699,27.002,0.213,0.209,11354.0,1629312.0,9.893,0.069,13080.0,0.079,6.254,0.16,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-07,325157.0,1592.0,2047.857,4449.0,2.0,28.714,1974.365,9.667,12.435,27.014,0.012,0.174,15412.0,1644724.0,9.987,0.094,13503.0,0.082,6.593999999999999,0.152,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-08,327359.0,2202.0,2051.857,4516.0,67.0,33.571,1987.736,13.371,12.459,27.421,0.407,0.204,14973.0,1659697.0,10.078,0.091,13898.0,0.084,6.773,0.14800000000000002,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-09,329251.0,1892.0,2043.571,4552.0,36.0,33.714,1999.224,11.488,12.409,27.64,0.219,0.205,14755.0,1674452.0,10.167,0.09,13834.0,0.084,6.77,0.14800000000000002,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-10,331078.0,1827.0,1935.714,4593.0,41.0,34.571,2010.318,11.094,11.754,27.889,0.249,0.21,15559.0,1690011.0,10.262,0.094,13996.0,0.085,7.23,0.138,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-11,332970.0,1892.0,1897.714,4634.0,41.0,35.857,2021.806,11.488,11.523,28.138,0.249,0.218,14747.0,1704758.0,10.351,0.09,14235.0,0.086,7.501,0.133,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-12,334762.0,1792.0,1878.143,4668.0,34.0,36.571,2032.687,10.881,11.404,28.344,0.206,0.222,10723.0,1715481.0,10.416,0.065,13932.0,0.085,7.417999999999999,0.135,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-13,336044.0,1282.0,1782.714,4702.0,34.0,36.429,2040.472,7.784,10.825,28.551,0.206,0.221,12999.0,1728480.0,10.495,0.079,14167.0,0.086,7.947,0.126,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-14,337520.0,1476.0,1766.143,4733.0,31.0,40.571,2049.434,8.962,10.724,28.739,0.188,0.246,14216.0,1742696.0,10.582,0.086,13996.0,0.085,7.925,0.126,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-15,339332.0,1812.0,1710.429,4759.0,26.0,34.714,2060.436,11.003,10.386,28.897,0.158,0.211,14050.0,1756746.0,10.667,0.085,13864.0,0.084,8.106,0.12300000000000001,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-16,341056.0,1724.0,1686.429,4802.0,43.0,35.714,2070.905,10.468,10.24,29.158,0.261,0.217,13360.0,1770106.0,10.748,0.081,13665.0,0.083,8.103,0.12300000000000001,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-17,342671.0,1615.0,1656.143,4823.0,21.0,32.857,2080.711,9.806,10.056,29.285,0.128,0.2,13673.0,1783779.0,10.831,0.083,13395.0,0.081,8.088,0.124,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-18,344264.0,1593.0,1613.429,4859.0,36.0,32.143,2090.384,9.673,9.797,29.504,0.219,0.195,,,,,13077.0,0.079,8.105,0.12300000000000001,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-19,345805.0,1541.0,1577.571,4881.0,22.0,30.429,2099.741,9.357,9.579,29.638,0.134,0.185,,,,,13334.0,0.081,8.452,0.11800000000000001,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-20,347372.0,1567.0,1618.286,4913.0,32.0,30.143,2109.256,9.515,9.826,29.832,0.194,0.183,,,,,13266.0,0.081,8.198,0.122,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-21,348916.0,1544.0,1628.0,4939.0,26.0,29.429,2118.631,9.375,9.885,29.99,0.158,0.179,,,,,13024.0,0.079,8.0,0.125,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-22,350621.0,1705.0,1612.714,4979.0,40.0,31.429,2128.984,10.353,9.792,30.233,0.243,0.191,,,,,12806.0,0.078,7.941,0.126,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-23,352178.0,1557.0,1588.857,5007.0,28.0,29.286,2138.438,9.454,9.648,30.403,0.17,0.178,,,,,12686.0,0.077,7.984,0.125,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-24,353844.0,1666.0,1596.143,5044.0,37.0,31.571,2148.554,10.116,9.692,30.627,0.225,0.192,,,,,12521.0,0.076,7.845,0.127,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-25,355384.0,1540.0,1588.571,5072.0,28.0,30.429,2157.905,9.351,9.646,30.797,0.17,0.185,,,,,12521.0,0.076,7.882000000000001,0.127,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-26,356767.0,1383.0,1566.0,5093.0,21.0,30.286,2166.302,8.398,9.509,30.925,0.128,0.184,,,,,12521.0,0.076,7.996,0.125,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-27,357873.0,1106.0,1500.143,5129.0,36.0,30.857,2173.018,6.716,9.109,31.143,0.219,0.187,,,,,12521.0,0.076,8.347000000000001,0.12,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-28,359148.0,1275.0,1461.714,5161.0,32.0,31.714,2180.76,7.742,8.876,31.338,0.194,0.193,,,,,12521.0,0.076,8.566,0.11699999999999999,samples tested,,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-29,360555.0,1407.0,1419.143,5193.0,32.0,30.571,2189.303,8.543,8.617,31.532,0.194,0.186,,,,,12521.0,0.076,8.823,0.113,samples tested,,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-09-30,362043.0,1488.0,1409.286,5219.0,26.0,30.286,2198.338,9.035,8.557,31.69,0.158,0.184,,,,,12521.0,0.076,8.885,0.113,samples tested,,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-10-01,363479.0,1436.0,1376.429,5251.0,32.0,29.571,2207.058,8.719,8.358,31.884,0.194,0.18,,1959075.0,11.896,,12521.0,0.076,9.097000000000001,0.11,samples tested,,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-10-02,364987.0,1508.0,1371.857,5272.0,21.0,28.571,2216.215,9.157,8.33,32.012,0.128,0.173,,,,,,,,,,,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-10-03,366383.0,1396.0,1373.714,5305.0,33.0,30.286,2224.691,8.477,8.341,32.212,0.2,0.184,,,,,,,,,,,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-10-04,367565.0,1182.0,1384.571,5325.0,20.0,28.0,2231.868,7.177,8.407,32.334,0.121,0.17,,,,,,,,,,,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BRB,North America,Barbados,2020-03-18,1.0,1.0,,0.0,0.0,,3.48,3.48,,0.0,0.0,,,,,,,,,,,38.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-19,1.0,0.0,,0.0,0.0,,3.48,0.0,,0.0,0.0,,,,,,,,,,,50.0,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-20,2.0,1.0,,0.0,0.0,,6.96,3.48,,0.0,0.0,,,,,,,,,,,50.0,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-21,6.0,4.0,,0.0,0.0,,20.879,13.919,,0.0,0.0,,,,,,,,,,,50.0,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-22,14.0,8.0,,0.0,0.0,,48.718,27.839,,0.0,0.0,,,,,,,,,,,50.0,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-23,17.0,3.0,,0.0,0.0,,59.157,10.439,,0.0,0.0,,,,,,,,,,,50.0,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-24,17.0,0.0,2.429,0.0,0.0,0.0,59.157,0.0,8.451,0.0,0.0,0.0,,,,,,,,,,50.0,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-25,18.0,1.0,2.429,0.0,0.0,0.0,62.637,3.48,8.451,0.0,0.0,0.0,,,,,,,,,,50.0,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-26,18.0,0.0,2.429,0.0,0.0,0.0,62.637,0.0,8.451,0.0,0.0,0.0,,,,,,,,,,50.0,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-27,24.0,6.0,3.143,0.0,0.0,0.0,83.516,20.879,10.937,0.0,0.0,0.0,,,,,,,,,,50.0,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-28,24.0,0.0,2.571,0.0,0.0,0.0,83.516,0.0,8.948,0.0,0.0,0.0,,,,,,,,,,73.15,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-29,26.0,2.0,1.714,0.0,0.0,0.0,90.475,6.96,5.965,0.0,0.0,0.0,,,,,,,,,,73.15,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-30,33.0,7.0,2.286,0.0,0.0,0.0,114.834,24.359,7.954,0.0,0.0,0.0,,,,,,,,,,73.15,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-03-31,34.0,1.0,2.429,0.0,0.0,0.0,118.314,3.48,8.451,0.0,0.0,0.0,,,,,,,,,,73.15,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-01,34.0,0.0,2.286,0.0,0.0,0.0,118.314,0.0,7.954,0.0,0.0,0.0,,,,,,,,,,73.15,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-02,45.0,11.0,3.857,0.0,0.0,0.0,156.592,38.278,13.422,0.0,0.0,0.0,,,,,,,,,,73.15,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-03,45.0,0.0,3.0,0.0,0.0,0.0,156.592,0.0,10.439,0.0,0.0,0.0,,,,,,,,,,83.33,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-04,45.0,0.0,3.0,0.0,0.0,0.0,156.592,0.0,10.439,0.0,0.0,0.0,,,,,,,,,,83.33,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-05,51.0,6.0,3.571,0.0,0.0,0.0,177.471,20.879,12.428,0.0,0.0,0.0,,,,,,,,,,83.33,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-06,56.0,5.0,3.286,1.0,1.0,0.143,194.87,17.399,11.434,3.48,3.48,0.497,,,,,,,,,,83.33,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-07,60.0,4.0,3.714,2.0,1.0,0.286,208.789,13.919,12.925,6.96,3.48,0.994,,,,,,,,,,83.33,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-08,63.0,3.0,4.143,3.0,1.0,0.429,219.229,10.439,14.416,10.439,3.48,1.491,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-09,63.0,0.0,2.571,3.0,0.0,0.429,219.229,0.0,8.948,10.439,0.0,1.491,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-10,66.0,3.0,3.0,3.0,0.0,0.429,229.668,10.439,10.439,10.439,0.0,1.491,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-11,67.0,1.0,3.143,4.0,1.0,0.571,233.148,3.48,10.937,13.919,3.48,1.988,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-12,68.0,1.0,2.429,4.0,0.0,0.571,236.628,3.48,8.451,13.919,0.0,1.988,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-13,71.0,3.0,2.143,4.0,0.0,0.429,247.067,10.439,7.457,13.919,0.0,1.491,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-14,72.0,1.0,1.714,4.0,0.0,0.286,250.547,3.48,5.965,13.919,0.0,0.994,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-15,73.0,1.0,1.429,5.0,1.0,0.286,254.027,3.48,4.971,17.399,3.48,0.994,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-16,75.0,2.0,1.714,5.0,0.0,0.286,260.987,6.96,5.965,17.399,0.0,0.994,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-17,75.0,0.0,1.286,5.0,0.0,0.286,260.987,0.0,4.474,17.399,0.0,0.994,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-18,75.0,0.0,1.143,5.0,0.0,0.143,260.987,0.0,3.977,17.399,0.0,0.497,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-19,75.0,0.0,1.0,5.0,0.0,0.143,260.987,0.0,3.48,17.399,0.0,0.497,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-20,75.0,0.0,0.571,5.0,0.0,0.143,260.987,0.0,1.988,17.399,0.0,0.497,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
BRB,North America,Barbados,2020-04-21,75.0,0.0,0.429,5.0,0.0,0.143,260.987,0.0,1.491,17.399,0.0,0.497,,,,,,,,,,88.89,287371.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
